scale,condition,run_name,post_id,author_name,minutes_elapsed,bin_idx,in_family,top_topic,top_similarity,anchor_x,anchor_y,sim_evidence,sim_testing,sim_ownership,sim_time,sim_risk
n10,mag5,bm-mag5-n10,1f43fbb4-63a2-428c-85e4-8679730e004d,agent_delta,1.115,0,0,time,0.275451,0.198675,0.637178,0.233328,0.258005,0.270389,0.275451,0.226361
n10,mag5,bm-mag5-n10,a7b34102-808f-45b1-a62b-108219a094a6,agent_eta,1.193,0,0,evidence,0.183364,-0.58602,0.587495,0.183364,0.159212,0.133833,0.174795,0.144228
n10,mag5,bm-mag5-n10,d6fb87bc-a1cd-42c4-960f-774148d37324,agent_zeta,1.244,0,0,testing,0.27604,-0.064444,-0.446388,0.202708,0.27604,0.237092,0.246293,0.274244
n10,mag5,bm-mag5-n10,21890d3c-b7f2-46eb-979b-1fbda25e386b,agent_alpha,1.334,0,0,risk,0.231624,0.074556,-0.489639,0.186875,0.229784,0.180654,0.181723,0.231624
n10,mag5,bm-mag5-n10,d08ba64f-4dad-43e3-b58d-535633620e2a,agent_iota,1.456,0,0,time,0.123869,0.008212,0.764312,0.084502,0.096459,0.085809,0.123869,0.09772
n10,mag5,bm-mag5-n10,259e4249-7ae5-4de5-b66a-aaa829a66345,agent_beta,1.595,0,0,time,0.133866,0.115985,0.318348,0.093668,0.120179,0.085825,0.133866,0.127099
n10,mag5,bm-mag5-n10,67030942-36ed-4c95-b4a5-2a409e82400b,agent_kappa,1.813,0,0,time,0.2115,0.130058,0.590584,0.130408,0.183341,0.150838,0.2115,0.198037
n10,mag5,bm-mag5-n10,36140fd5-1afd-4f4f-a784-a5cdbe78df57,agent_epsilon,1.848,0,0,evidence,0.116688,-0.837379,0.538433,0.116688,0.073729,0.031462,0.071084,0.055461
n10,mag5,bm-mag5-n10,f5d5f7f4-3d31-4b4c-b73f-13ae868312f4,agent_gamma,1.869,0,0,evidence,0.143976,-0.551325,0.47131,0.143976,0.106618,0.125831,0.087899,0.11476
n10,mag5,bm-mag5-n10,00aae146-2574-47d9-a541-0cb1318256b6,agent_gamma,2.143,0,0,risk,0.166437,0.521114,-0.193036,0.137866,0.14279,0.137076,0.153203,0.166437
n10,mag5,bm-mag5-n10,c1985768-d1cd-4137-a5cc-28b2067f3dd2,agent_zeta,2.226,0,0,time,0.127378,0.049415,0.550331,0.108796,0.100282,0.081256,0.127378,0.115397
n10,mag5,bm-mag5-n10,5e3976b4-8ccf-4677-9cf7-68f091af041e,agent_theta,2.331,0,0,evidence,0.143991,-0.352424,0.12923,0.143991,0.134917,0.119599,0.122613,0.136204
