k,seed,run_uid,scheme,first_bin,final_bin,first_n_posts,final_n_posts,delta_dominant_share,delta_topic_entropy_norm,delta_effective_topics,delta_topic_hhi,delta_topic_hhi_norm,internal_family_label,display_family_label,model_family,model_display,roster_name,condition,scale,n_agents,run_id,source_path
16,11,2e3181acc1de0142801f6e9d663a1d0a3eb1185b,normalized_quartile,Q1,Q4,274,261,0.19955533182313956,-0.12575508451856732,-1.9936262702065868,0.09806040546695016,0.1045977658314135,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-agi,n20,20,ec-dom-agi-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-agi-n20-run01
16,11,2ec295c49e9fc76a684c9a5e7fba4475d07aa444,fixed_15m,0-15m,45-60m,93,29,0.005561735261401468,-0.22157316631403817,-1.8823495442448857,0.11235983787861342,0.1198504937371877,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,mag0,n10,10,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0
16,11,2ec295c49e9fc76a684c9a5e7fba4475d07aa444,normalized_quartile,Q1,Q4,86,32,0.03197674418604646,-0.2254877324060185,-1.874316328814825,0.12171803170632767,0.12983256715341618,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,mag0,n10,10,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0
16,11,31f3b974cca31d103912cdc91c7f87fd86613646,fixed_15m,0-15m,45-60m,106,43,0.5,-0.4792242055723649,-2.776099610347378,0.6509433962264151,0.6943396226415094,base_model_as_tool,Base model as tool,olmo-3-32b-base,OLMo 3 32B Base,OLMo 3 32B Base,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech
16,11,31f3b974cca31d103912cdc91c7f87fd86613646,normalized_quartile,Q1,Q4,100,50,0.42999999999999994,-0.4191789398145989,-2.5987587585378797,0.5646,0.60224,base_model_as_tool,Base model as tool,olmo-3-32b-base,OLMo 3 32B Base,OLMo 3 32B Base,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech
16,11,329e6d908c55bed5cac56f80110982ca7a35521b,normalized_quartile,Q1,Q4,292,24,0.08618721461187212,-0.0283403031380961,-0.24797525240624285,0.04614100519171821,0.04921707220449939,obsession_prompting,Obsession prompting,gpt-5,GPT-5,GPT-5,mag0,n10,10,obs-mag0-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag0-5h
16,11,330e1a41290a2555b44f8f58cd57372b1ba6defc,fixed_15m,0-15m,45-60m,218,101,0.385275683531656,-0.4700827532102744,-4.348780854363811,0.45689140490599023,0.4873508318997229,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n20,20,ec-mag25-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag25-n20-run01
16,11,330e1a41290a2555b44f8f58cd57372b1ba6defc,normalized_quartile,Q1,Q4,289,124,0.3657774305167988,-0.45786795308311345,-3.7590240432930875,0.4799670725293548,0.511964877364645,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n20,20,ec-mag25-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag25-n20-run01
16,11,33c3b5876d814d432c9957f3441f01e58e4f8681,fixed_15m,0-15m,45-60m,88,24,-0.14015151515151514,0.13350126247412863,0.629065595770623,-0.22374311294765825,-0.23865932047750216,base_model_as_tool,Base model as tool,olmo-3-32b-base,OLMo 3 32B Base,OLMo 3 32B Base,dom-agi,n10,10,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi
16,11,33c3b5876d814d432c9957f3441f01e58e4f8681,normalized_quartile,Q1,Q4,84,31,-0.18663594470046085,0.16268276589723565,0.8106746978145312,-0.281976387502625,-0.30077481333613343,base_model_as_tool,Base model as tool,olmo-3-32b-base,OLMo 3 32B Base,OLMo 3 32B Base,dom-agi,n10,10,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi
16,11,356e5ccaff59febc37a3e2d77af06ee9124f1174,fixed_15m,0-15m,45-60m,118,35,-0.2675544794188862,0.1918752974111292,1.4177423704111054,-0.3185458084411587,-0.3397821956705692,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,dom-agi,n10,10,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi
16,11,356e5ccaff59febc37a3e2d77af06ee9124f1174,normalized_quartile,Q1,Q4,113,42,-0.2781289506953224,0.19669994528201945,1.4188454453890476,-0.33196735503661884,-0.3540985120390601,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,dom-agi,n10,10,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi
16,11,3c07c8a137acc14cbf386858b07571d87cdd9661,fixed_15m,0-15m,45-60m,104,57,-0.4618758434547909,0.23839624103039553,1.6862780911632729,-0.43390752001981503,-0.4628346880211361,base_model_as_tool,Base model as tool,olmo-3-32b-instruct,OLMo 3 32B Instruct,OLMo 3 32B Instruct,mag0,n10,10,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0
16,11,3c07c8a137acc14cbf386858b07571d87cdd9661,normalized_quartile,Q1,Q4,99,65,-0.42781662781662777,0.24727960033832933,1.8130163813926123,-0.4312326540764768,-0.4599814976815753,base_model_as_tool,Base model as tool,olmo-3-32b-instruct,OLMo 3 32B Instruct,OLMo 3 32B Instruct,mag0,n10,10,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0
16,11,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,fixed_15m,0-15m,45-60m,126,66,0.09740259740259738,-0.11297489939047572,-0.7456982253037987,0.1305999596042886,0.1393066235779079,base_model_as_tool,Base model as tool,olmo-3-32b-base,OLMo 3 32B Base,OLMo 3 32B Base,mag0,n10,10,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0
16,11,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,normalized_quartile,Q1,Q4,126,77,0.12770562770562777,-0.1381302966162865,-0.8822708399073262,0.17281243688170111,0.18433326600714783,base_model_as_tool,Base model as tool,olmo-3-32b-base,OLMo 3 32B Base,OLMo 3 32B Base,mag0,n10,10,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0
16,11,4066c2db36af714648d91e123bd873596c77975c,fixed_15m,0-15m,45-60m,103,57,0.056889797308806056,-0.10982179277459836,-1.0574814929620788,0.07552975471240658,0.08056507169323368,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01
16,11,4066c2db36af714648d91e123bd873596c77975c,normalized_quartile,Q1,Q4,89,111,0.03725073387994737,-0.08440800281026212,-0.904932969681914,0.04536699919824494,0.04839146581146131,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01
16,11,414de5708c19ec70bf042d934ff00dcab6a86d15,fixed_15m,0-15m,45-60m,139,56,-0.07052929085303189,0.0494020388233789,0.7388826977924436,-0.036153165266934906,-0.038563376284730555,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),mag0,n10,10,mag0-qwen35-27b-133846-mag0-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag0
16,11,414de5708c19ec70bf042d934ff00dcab6a86d15,normalized_quartile,Q1,Q4,133,63,-0.04177109440267335,0.047853719474564516,0.7029889916710381,-0.03310420300263328,-0.035311149869475505,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),mag0,n10,10,mag0-qwen35-27b-133846-mag0-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag0
16,11,45aa6f3394d187bec1a0e0922643255c81110e18,normalized_quartile,Q1,Q4,157,11,0.14418066010422692,-0.06303702979273829,-0.6144223162303111,0.07870434788731306,0.08395130441313392,obsession_prompting,Obsession prompting,gpt-5,GPT-5,GPT-5,mag25,n10,10,obs-mag25-n10-run01-gpt-5-20260418,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-5h-run02
16,11,492749e14c1d31c537500839d9acfdebf72fe9dc,fixed_15m,0-15m,45-60m,242,211,0.15633935216011902,-0.11489625996534919,-0.96240884288355,0.11956262221391745,0.1275334636948453,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag1,n20,20,ec-mag1-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag1-n20-run01
16,11,492749e14c1d31c537500839d9acfdebf72fe9dc,normalized_quartile,Q1,Q4,337,230,-0.10230937943491164,-0.0494013214154827,-0.45102272535398313,-0.013697556281874246,-0.014610726700665877,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag1,n20,20,ec-mag1-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag1-n20-run01
16,11,4c06e3844799c2a860b0208154d5ecc99ebef93c,normalized_quartile,Q1,Q4,27,2,0.7407407407407407,-0.6885736122908347,-5.747225827381818,0.8340192043895748,0.8896204846822131,obsession_prompting,Obsession prompting,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260417,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gemini-flash-lite/obs-mag25-1h
16,11,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,fixed_15m,0-15m,45-60m,408,352,0.06160873440285208,-0.07399428666177144,-0.5955930497545112,0.07208415226303622,0.07688976241390527,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-agi,n30,30,ec-dom-agi-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-agi-n30-run01
16,11,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,normalized_quartile,Q1,Q4,403,362,0.0691841574928369,-0.07821001364283342,-0.6291279907696059,0.08044015323797876,0.08580283012051065,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-agi,n30,30,ec-dom-agi-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-agi-n30-run01
16,11,4e64daf3585c64b385539431560b4f447e7426d1,fixed_15m,0-15m,45-60m,114,28,0.20300751879699247,-0.13270980138457122,-1.4943340131066356,0.134185714913851,0.14313142924144107,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,mag1,n10,10,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1
16,11,4e64daf3585c64b385539431560b4f447e7426d1,normalized_quartile,Q1,Q4,111,34,0.1216216216216216,-0.11409495861701852,-1.2819987319181214,0.09177862984091356,0.09789720516364112,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,mag1,n10,10,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1
16,11,52cbe1b58dae376873d521996f9f08f26579623f,fixed_15m,0-15m,45-60m,114,96,0.027412280701754388,-0.2146856287190173,-3.362841353996127,0.12223232148353338,0.13038114291576894,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag0,n10,10,ec-mag0-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag0-run04
16,11,52cbe1b58dae376873d521996f9f08f26579623f,normalized_quartile,Q1,Q4,107,114,0.021478930972290533,-0.16265171213862728,-2.728932675317739,0.09207228405786677,0.09821043632839124,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag0,n10,10,ec-mag0-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag0-run04
16,11,558bbf089edf8ec148df65fb11c452f9dbe7425d,fixed_15m,0-15m,45-60m,140,80,0.13214285714285712,-0.1924774561720793,-2.174364275565654,0.13698341836734695,0.14611564625850343,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-tech,n10,10,ec-dom-tech-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-tech-run04
16,11,558bbf089edf8ec148df65fb11c452f9dbe7425d,normalized_quartile,Q1,Q4,130,123,0.16998123827392114,-0.20773090716825016,-2.40729342983554,0.1590614912932214,0.16966559071276946,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-tech,n10,10,ec-dom-tech-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-tech-run04
16,11,5a3139019e30ef5344c4f09f69968cf1d93292a0,fixed_15m,0-15m,45-60m,154,57,0.0627705627705627,-0.14984068423475522,-1.3794388939758448,0.09290246474115232,0.09909596239056245,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-agi,n10,10,ec-dom-agi-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-agi-run04
16,11,5a3139019e30ef5344c4f09f69968cf1d93292a0,normalized_quartile,Q1,Q4,139,85,0.06627168853152765,-0.1262673229074492,-1.2007979866766294,0.09233605473292317,0.09849179171511807,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-agi,n10,10,ec-dom-agi-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-agi-run04
16,11,5b52b86fbf48eaf8f21e53dbc81763e19ef77aa8,fixed_15m,0-15m,45-60m,241,141,-0.01956975957152529,0.004954304085650119,0.04812116278968315,-0.023442454315094396,-0.025005284602767353,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n20,20,ec-dom-agi-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-agi-n20-run01
16,11,5b52b86fbf48eaf8f21e53dbc81763e19ef77aa8,normalized_quartile,Q1,Q4,249,155,-0.016038346936131598,-0.0014592868378174306,-0.013960163283146976,-0.017601328675155903,-0.018774750586832978,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n20,20,ec-dom-agi-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-agi-n20-run01
16,11,5b9f012b18953905b1a247a07318da194aa56ee9,fixed_15m,0-15m,45-60m,82,74,-0.08668424522083051,0.11116985015739894,1.0852777824907673,-0.08926671096068334,-0.09521782502472886,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01
16,11,5b9f012b18953905b1a247a07318da194aa56ee9,normalized_quartile,Q1,Q4,78,82,-0.1141338336460288,0.1414571919168075,1.3234067252287054,-0.11398677488001607,-0.12158589320535046,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01
16,11,5da5a08d776acf648cf486d44e05466a27a378de,fixed_15m,0-15m,45-60m,86,42,0.3477297895902547,-0.4287071200722079,-2.8569533271955,0.5079469321530667,0.5418100609632712,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25
16,11,5da5a08d776acf648cf486d44e05466a27a378de,normalized_quartile,Q1,Q4,84,48,0.31845238095238093,-0.39657496714992013,-2.710118265717041,0.4680768140589569,0.49928193499622064,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25
16,11,5f2ed3316d14545663bd04bbe9267b5e93087973,fixed_15m,0-15m,45-60m,101,44,0.40931593159315927,-0.3109601456836724,-3.1009505025742,0.400722948082387,0.4274378112878795,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech
16,11,5f2ed3316d14545663bd04bbe9267b5e93087973,normalized_quartile,Q1,Q4,101,47,0.3798188329471245,-0.28586836848060654,-2.937671408811079,0.3588852742536846,0.38281095920393027,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech
16,11,60fb124e73e2bceb6c718e3c702dc9c7d439edb3,fixed_15m,0-15m,45-60m,318,262,0.07482356330116668,-0.13100926839061433,-1.3465696183885254,0.09405276591352119,0.10032295030775595,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n30,30,ec-dom-tech-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01
16,11,60fb124e73e2bceb6c718e3c702dc9c7d439edb3,normalized_quartile,Q1,Q4,329,271,0.08609338373018988,-0.14306592132204965,-1.4510804150955834,0.10851790868666839,0.11575243593244625,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n30,30,ec-dom-tech-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01
16,11,622f84977711e3c80802f4c0c0518fa5730ddbe0,fixed_15m,0-15m,45-60m,127,110,-0.13715103793843952,-0.032723947067933024,-0.2135321411018669,-0.048922791399301724,-0.05218431082592184,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01
16,11,622f84977711e3c80802f4c0c0518fa5730ddbe0,normalized_quartile,Q1,Q4,149,159,0.06804271664345118,-0.09457564038912142,-0.5700537718041716,0.09956236579019484,0.10619985684287447,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01
16,11,6315a15e7c3c07638de13be0f701d0b86943cae5,fixed_15m,0-15m,45-60m,270,199,0.05834729201563371,-0.04579317156806717,-0.5595324151167826,0.033232059062121344,0.03544752966626277,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag0,n20,20,ec-mag0-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag0-n20-run01
16,11,6315a15e7c3c07638de13be0f701d0b86943cae5,normalized_quartile,Q1,Q4,338,224,0.051378909551986485,-0.04128578199858479,-0.5068332389066086,0.030419909070382112,0.03244790300840758,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag0,n20,20,ec-mag0-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag0-n20-run01
