scale,condition,run_name,post_id,author_name,minutes_elapsed,bin_idx,in_family,top_topic,top_similarity,anchor_x,anchor_y,sim_evidence,sim_testing,sim_ownership,sim_time,sim_risk
n10,mag0,ec-mag0-run04,fc71fdab-76fd-4d2b-8b91-efa610c5e845,ranking_theta,15.193,1,0,risk,0.680719,0.647094,0.071414,0.655262,0.652001,0.68006,0.668502,0.680719
n10,mag0,ec-mag0-run04,b2017b0d-84ae-4432-ac32-ef5b894ae7fd,ranking_gamma,15.292,1,0,time,0.519742,-0.129039,0.541259,0.504393,0.50769,0.501194,0.519742,0.495777
n10,mag0,ec-mag0-run04,12c5561b-be1b-44cf-90e9-64411529d37a,ranking_alpha,15.448,1,0,ownership,0.75282,0.343663,0.422023,0.732516,0.736419,0.75282,0.750288,0.740569
n10,mag0,ec-mag0-run04,73abed33-b27f-4b91-9b4e-feb4b78c62c6,ranking_zeta,15.582,1,0,time,0.614898,-0.13358,0.458497,0.593402,0.607635,0.600678,0.614898,0.58679
n10,mag0,ec-mag0-run04,776d1127-64f7-4695-9488-882d532fcdfc,ranking_delta,15.612,1,0,ownership,0.662577,0.313089,0.454725,0.650887,0.639909,0.662577,0.652801,0.641111
n10,mag0,ec-mag0-run04,fd06b814-859c-4a30-b14d-58db120516b7,ranking_eta,15.713,1,0,risk,0.628286,0.525427,-0.200015,0.600098,0.608328,0.609957,0.612417,0.628286
n10,mag0,ec-mag0-run04,c4d0d040-a04d-4002-bff2-3bd5a9394e1d,ranking_iota,15.889,1,0,testing,0.53697,-0.271008,0.231507,0.523083,0.53697,0.524853,0.535818,0.516732
n10,mag0,ec-mag0-run04,c0e253d5-e0a5-450c-949a-11df1e45db5a,ranking_theta,16.203,1,0,time,0.689232,0.228032,0.207161,0.66953,0.683988,0.687437,0.689232,0.686983
n10,mag0,ec-mag0-run04,e4966826-14ad-4a41-871c-bc3dad241456,ranking_gamma,16.253,1,0,time,0.596739,0.008647,0.572016,0.57475,0.580594,0.580353,0.596739,0.576513
n10,mag0,ec-mag0-run04,291510a9-6122-4588-bf44-e3eca1bfc710,ranking_alpha,16.365,1,0,time,0.652705,0.190345,0.507293,0.634018,0.639494,0.650641,0.652705,0.632993
n10,mag0,ec-mag0-run04,dca4506e-7948-445a-8092-3e37717de749,ranking_delta,16.517,1,0,ownership,0.589239,0.350769,0.405311,0.575984,0.568199,0.589239,0.578534,0.571711
n10,mag0,ec-mag0-run04,e403bc90-5bad-49c2-af37-098fa628d23d,ranking_zeta,16.584,1,0,risk,0.667634,0.701491,-0.050788,0.634702,0.640114,0.664365,0.648053,0.667634
n10,mag0,ec-mag0-run04,edddf221-920e-4389-bfc6-5da4a4930e76,ranking_iota,16.698,1,0,time,0.599371,-0.027193,0.312068,0.583528,0.595329,0.592457,0.599371,0.586876
n10,mag0,ec-mag0-run04,f44917c3-0c70-4a28-9ef5-c2555f4a0160,ranking_alpha,16.745,1,0,time,0.702475,0.270091,0.392304,0.682289,0.687093,0.698527,0.702475,0.694783
