run_uid,scheme,internal_family_label,delta_effective_text,delta_dominant_share_text,delta_effective_frame,delta_dominant_share_frame
f72c9286aaf0b0bf2f86e8fbf6de8557b90f7bac,fixed_15m,base_model_as_tool,3.1400439719070627,-0.4534967555875991,-1.3518326611248326,0.1268925739005047
f72c9286aaf0b0bf2f86e8fbf6de8557b90f7bac,normalized_quartile,base_model_as_tool,3.048594521315861,-0.3976190476190476,-0.7190147193597429,0.0702380952380952
f8b4c00ced286f4e74dddf7057f58924bd6eeabe,fixed_15m,single_model_final,0.4564172185839439,-0.1363190658010072,0.7776532463991419,-0.0871651636482491
f8b4c00ced286f4e74dddf7057f58924bd6eeabe,normalized_quartile,single_model_final,0.4582035561193431,-0.1380627962085308,0.7708555274115128,-0.0878998815165876
fa1544d4921dee1eee06b14a95889337c8727c45,fixed_15m,single_model_final,0.4018635108035129,-0.1082175925925925,-1.297380266707254,0.0827546296296296
fa1544d4921dee1eee06b14a95889337c8727c45,normalized_quartile,single_model_final,0.5826011574243086,-0.1029014844804318,-0.8188913005352321,0.0755735492577597
fac59a18eccee1e49da0a16a7590f09691a89e35,fixed_15m,single_model_final,-0.1678052677042947,0.0088863679334467,0.1778732861447878,-0.0331820760068065
fac59a18eccee1e49da0a16a7590f09691a89e35,normalized_quartile,single_model_final,-0.2172176307780811,0.0179566375968992,0.2355474189149546,-0.0393350290697674
fc9ac31f2cddf9fe833f67dd50aec10f4c098072,fixed_15m,mixed_model_roster,0.1613267378973617,-0.0808736717827626,0.962755358277529,-0.0166975881261595
fc9ac31f2cddf9fe833f67dd50aec10f4c098072,normalized_quartile,mixed_model_roster,0.3696940277744263,-0.0780992707598212,1.3477275493067582,-0.0641417705637888
ffbb280aad8553b955a5ae767b7b08d35fe49ffa,normalized_quartile,obsession_prompting,-0.2893697356254145,0.0151821862348178,-2.6644175278483075,0.075910931174089
